Filename,Orig_UCIQE,Orig_UIQM,CLAHE_UCIQE,CLAHE_UIQM,UCM_UCIQE,UCM_UIQM
276_img_.png,49.16147409864167,9.528089549173169,61.2385426173597,13.69422981324767,75.18337927397158,22.899416926268554
2774.png,64.71380974238254,14.154605585883749,70.19308329990032,19.841608738798282,76.20686268740836,20.913401871471525
277_img_.png,66.88591380418227,18.57424271051906,70.05929298197732,20.183520076176972,75.44832447049446,23.055402056922386
2787.png,61.76654274251895,6.709095964351393,70.52642996937432,11.228213974698624,77.51914228794347,17.2499332011925
278_img_.png,75.81376347122324,16.419099794549634,75.71400338479685,19.891722415071925,75.4459739165372,20.796682989621104
279_img_.png,70.4680912696598,12.546413007441322,71.5343998409537,15.802423624220765,74.62780836952778,18.715614639992648
27_img_.png,44.15955332368025,8.086910125069874,55.96777690428529,10.536761149997725,76.91320422567091,23.779132741981186
280_img_.png,32.36484590416515,6.945530602459724,50.48400307191494,8.60294562205862,76.59992068613836,24.24130427972995
281_img_.png,48.3718745355012,9.305811151903843,63.19021067133491,14.470506801435448,76.8948492989316,22.010988427057658
282_img_.png,67.77461973420516,12.814610146450047,73.26333101476975,18.580409120545855,78.48023198304537,20.035092932972375
284_img_.png,67.39986237535446,19.794149929233434,69.32194288805317,21.294318756945877,74.11703775843073,25.82286775272701
285_img_.png,65.9285858372485,10.07063456006359,69.49866144350126,13.846687338532517,76.06942496619499,19.312728959638264
287_img_.png,78.12012200890466,17.536273943797926,77.96790122812253,20.650285919627027,80.42867277194341,18.084336966247058
2882.png,63.77138265286524,13.120266087016589,70.34317239121552,18.7242499673576,77.28178180251393,22.59721003584897
288_img_.png,68.12335003857496,14.543867514903031,70.64360315444904,18.53168661328967,75.09192516675644,24.908907579486453
28_img_.png,79.22006022123364,19.71905140381502,78.87429457446159,20.891698876063703,78.88292260603308,21.3032007801416
290_img_.png,73.89915941419989,16.72915849677481,73.58985722278874,21.746258671353917,77.90898620271726,26.463962090958837
292_img_.png,73.33342933039397,19.174621687267766,73.88596890289381,20.534012942916018,76.24796190919325,22.7991546826158
293_img_.png,65.9639508379763,17.52019171329653,70.50542450609875,19.05364491880065,74.6345794037882,26.116681584200393
294_img_.png,72.71533526081983,13.12677505479645,72.39572565828327,20.318227316567185,75.37492337573822,25.670787401449388
295_img_.png,67.7213309481207,15.732051771939124,71.09563928031164,20.81440103801605,75.60925945275622,21.91176120818567
296_img_.png,60.91890624824862,8.216876258152501,65.85849357868801,10.987769703899321,74.17183280917762,23.876917529021362
2977.png,67.70598205282172,14.511751962954662,70.74468742852291,18.858966975885405,79.59939542623972,20.232926564434162
298_img_.png,69.15304604444762,20.707655071331512,70.22556207609347,20.022832297211096,74.33698859620519,21.92274246907651
299_img_.png,62.09756548987947,11.457002520497788,67.14039206095482,14.870755767137156,76.58196750055218,19.133540097669382
29_img_.png,73.70983745808577,14.918204520857987,73.70630220318954,18.38805489317567,73.87286523713398,22.186702745583
2_img_.png,78.94160488628077,16.906755491817236,78.98636097755782,21.920946729674835,77.93780300073385,19.90714132980394
3001.png,67.57894211049971,10.37975013953566,69.78573782631601,15.053056519595412,78.27310267380764,17.601501025352572
300_img_.png,72.77374482670653,16.426298846184913,73.27670528117545,19.005890786349124,74.44964896632673,24.95475613249198
3015.png,73.66771069877957,18.889017636570276,75.03389220071112,19.540126036113524,76.62424250499869,22.786604917365345
301_img_.png,61.74424988723778,10.972739896957023,63.8694596290371,13.131353626969554,75.7393337007469,23.48690191066491
302_img_.png,66.34816094247597,12.070843700517788,67.15351198879304,15.836408834825178,75.28716954195603,21.16901088237122
303_img_.png,67.3375018502312,14.474972965172906,70.88993949707222,17.30605032765389,74.5734527867744,23.973953894103374
304_img_.png,72.51240735480556,14.32305907731611,73.06031137277486,22.318756461484384,74.17183132398686,28.02997558498833
305_img_.png,66.37143081593815,12.683855273686966,70.82088948410056,17.354620040058613,75.27539345776059,23.10692596100591
306_img_.png,69.86440155471283,16.767483390427582,70.11528740796223,18.357223564327857,74.51490201876142,23.11019677039946
307_img_.png,61.96866955753426,12.7178302896722,68.01052487212701,17.074773421059376,74.42261806792705,20.41255340915592
30_img_.png,65.29023034070782,15.282152366918034,73.08259781639364,19.25861704321398,76.38832618821964,25.31919616822065
31.png,78.1874813547881,18.162381955347623,77.85509338044982,21.127152957270937,79.79377386707024,21.28744390311082
