Filename,Orig_UCIQE,Orig_UIQM,UDCP_UCIQE,UDCP_UIQM,RCP_UCIQE,RCP_UIQM,IBLA_UCIQE,IBLA_UIQM
232_img_.png,48.89426967729864,8.00826107116433,78.64409355688014,20.96549850801263,63.85806704701826,9.8709914750911,75.22830655285425,9.06555482218754
233_img_.png,51.351353800965036,9.746933912822035,74.83456829607043,15.968086432289754,63.256631573218854,12.150227759955715,74.79165649420545,11.129632922386866
234_img_.png,55.391481587588565,13.066936575341746,74.2209970076476,20.248282724011823,63.16253967380422,14.857838425503413,73.5345313447605,14.915187796286144
236_img_.png,51.14533008984537,10.154502202417822,74.52689265710745,15.789132334783227,62.45633186307569,12.58114335503338,74.39453060083794,11.438596132942942
238_img_.png,36.37054178926474,5.228301480842681,72.51480174009237,13.922919957967041,51.6445323584124,7.3620989924943085,74.31638360486765,5.730017092624398
23_img_.png,73.97794982826822,11.630481604337291,78.01390108228557,16.323574718533962,77.10707299669708,15.41939041820176,75.34784056809609,13.045873446412445
240_img_.png,78.05329848061076,16.869086126994276,76.65973289191527,14.444016714495392,84.65109203185013,25.23863837471528,78.71466230202574,17.697028140280363
241_img_.png,41.504134062920606,6.1680636281819385,76.62987685350079,13.04734187370736,48.31399335329323,8.751283637293612,73.69606515742343,6.8972857844258115
242_img_.png,52.26726612321251,9.911837079123785,74.13022005769368,19.912585610316093,56.96080759386722,11.887260664645417,72.89432353709483,11.458850475635113
243_img_.png,49.23439499812295,7.609204396745545,76.32241197597568,16.300893283681702,54.59740813324756,10.247691555702717,74.164595116695,8.883949125489735
