Filename,Orig_UCIQE,Orig_UIQM,SSR_UCIQE,SSR_UIQM,MSR_UCIQE,MSR_UIQM,MSRCR_UCIQE,MSRCR_UIQM
151_img_.png,46.43255700652667,6.703308593600208,37.464042101830266,4.774965167157121,32.76440585559603,5.137876010896995,47.91938327039538,6.336277167130794
152_img_.png,68.8695776289946,12.050547438763887,44.61766161294319,4.641069693620317,43.28099585329052,5.168776136395946,66.1016645437718,7.313065366019741
1539.png,69.58610858982443,12.998013064743102,40.94909743179784,4.8618578839274065,41.611779666631676,6.482278327780188,66.98824722118404,8.694357320057723
153_img_.png,56.18431044321445,7.322764887007356,38.36469818913802,4.441425704382237,30.14865084420974,4.6111799154403315,45.955604318998176,6.2263808707412
15418.png,59.808209709488104,7.1937181703155275,18.070910355691595,2.4576807275250356,19.783146667854133,3.0679437989823226,48.05605545586131,5.107143801494491
15426.png,66.11104269262462,13.668937704472299,27.106565437873666,2.6116794974117354,28.11616822541843,3.8131931730274577,49.065431636213724,5.491560198272306
154_img_.png,49.439764495393725,10.898017451989237,68.4459677809339,10.596069110144256,69.69083911237941,13.45677513151415,70.27399703156642,13.56657747409347
15544.png,72.1799618206163,12.541849337095925,39.86093821732352,2.508930604467423,42.591936453756375,3.3819834169445633,66.14587204138101,4.184050358533396
155_img_.png,73.23707087461904,20.31724519799557,57.363820740981,5.15711962735374,58.813093198174585,7.791776343097328,66.26583357490155,7.25386895150167
156_img_.png,57.81265623669821,12.422632896474177,60.57407143926903,10.324634709415413,62.58300355222775,11.984289060082085,64.94373501554422,12.403192064126486
15704.png,46.8305185005727,9.719533081232141,60.42126441625084,6.550061814492844,60.71780833023457,7.895989983856822,60.75400930717188,7.93642475210339
1573.png,80.45312877175661,20.0199756651734,44.22379147317908,4.887094099060407,49.29744846429252,7.107151075329419,69.58465831382509,8.963035840904116
157_img_.png,56.05184074163547,9.481956612855726,62.11455446434249,7.917196182213674,60.03489050416951,8.73864716773893,64.36002072811539,9.06366337941489
158_img_.png,58.70986513227137,12.294361075969588,57.967452620511686,10.20936603171861,62.154911742834514,11.83915008310335,68.19211595408551,12.628795135330527
159_img_.png,54.30899654054897,10.110132529081229,64.50628424676559,9.011641722322981,66.65557206195433,10.387161886537541,65.50119365214417,10.249717697078545
15_img_.png,75.94245146997919,16.21142798393393,40.97308358218511,5.799949954238085,46.87672120741654,7.03769354536138,60.89143529587322,6.83744777925125
160_img_.png,42.25143155404239,11.085388660858591,17.885993845163892,4.227060395431483,20.347553243911648,5.6204343412806175,40.812162501047524,5.3100391841610675
161_img_.png,70.96595721019655,14.70809471690655,65.19356767403188,9.027433316051646,68.28786411557066,10.761912813363065,70.54383705964099,11.12765962170598
162_img_.png,69.48401848502861,17.225744933828725,61.651126086509464,6.93675922068242,63.32562161760687,9.8512675020442,66.7141347531772,10.301194673641712
163_img_.png,66.3960320036541,17.27031784562651,61.9477590827777,11.140036472639377,65.64368638954306,13.870800073324924,71.36131651342224,14.928732273116267
164_img_.png,55.228539487882415,11.86759029103547,63.215930113571815,9.287399449629234,60.5654131106963,11.058277511872863,66.12239004960811,11.73686198042498
165_img_.png,60.28072496183895,11.250833734484925,62.83785542550385,8.51777107979721,63.88274933870872,10.409748589654884,69.20069974394134,11.024739524620168
1660.png,51.957285929293256,13.50371173945928,33.53398504672912,5.774360753705859,33.933630597784386,8.265590549056585,49.62165705940046,9.125969149589157
166_img_.png,68.4298117629298,15.270763226167118,55.82791698436543,8.953869241512145,48.24094392733777,9.985707344773271,65.24500775296076,12.477685882265929
168_img_.png,51.8835494032515,7.401404504539744,28.890819348667623,5.2039071284500835,33.48582656771124,5.504210947034865,40.575488297622115,3.753484548745872
169_img_.png,49.6814720489982,16.11993236463567,21.16742679783417,5.439338391622211,21.145602885395842,6.445944753150877,49.93968856269012,12.680697866805918
16_img_.png,59.03453699962554,11.178519381020756,56.01962650948678,6.156979761511207,61.56837088642459,8.09916355433576,61.46743075370849,8.038876200713315
170_img_.png,51.624873528286244,7.69006829643157,59.560308675561,7.689775252130236,63.544784348803894,8.962348545469055,63.50583213008884,8.8893544098061
171_img_.png,66.84412680398373,9.685605006217212,33.29642195503829,3.9078499953896872,35.75604856699017,4.487211641026479,59.30184863351955,5.889783857827065
172_img_.png,55.78574782851196,15.601323658546137,22.597078071987035,5.901955654795981,22.854642679854212,6.49477708776112,55.304251028735884,12.166543770627056
173_img_.png,67.09950743113947,9.682775879898873,38.939034278853356,4.449357331579549,38.42744210206314,5.357685940752571,55.75461392906499,6.639257628803078
1742.png,57.34220159550695,12.476780454355795,36.28544504793441,3.9878928956419757,39.02954383788352,5.53428333861972,62.217257896479005,6.978026377421413
174_img_.png,33.54938234675652,6.480958206449826,33.44055365120697,3.3960349789075552,35.186879166483386,4.704551539543125,37.17435664376989,4.614551101674363
175_img_.png,46.787800845638664,7.374200690289584,66.70246260710991,6.009919129381728,63.17199376267626,6.788340443690256,64.26179505620306,6.766172866699399
176_img_.png,76.12301481125105,20.241462199597674,65.30886720542973,6.676509617483891,67.9213963550384,7.639781802174703,69.64742547612455,7.822508152062358
177_img_.png,66.59209407334609,15.162333602449818,34.60031897481721,6.552945588838336,34.791181150196905,8.172791666165386,54.19685550702042,8.463838879887666
