Filename,Orig_UCIQE,Orig_UIQM,MSF_UCIQE,MSF_UIQM,LAF_UCIQE,LAF_UIQM
623_img_.png,49.8018069042801,12.407325503441243,54.31138381115059,19.435593007769757,54.6053099776517,13.935609998946465
625_img_.png,47.49689325609592,15.126668689821582,52.42650522426144,19.003556821742578,54.47313470177907,15.520958699180103
626_img_.png,50.02176113152604,12.794593259748531,58.61240087529816,20.203259280316978,57.47223921370828,14.905070199626543
627_img_.png,34.32017726435647,7.0006714247083295,52.84006772590054,13.097305718810937,40.56737432507539,7.543563831051858
628_img_.png,46.408924233323,10.793092128493818,56.952520902230724,18.179087513189987,56.472550688123114,13.261974587903461
629_img_.png,51.90911783519045,11.541170593251906,58.37685064813224,18.81809230826105,57.53555024546721,13.6063890308678
62_img_.png,49.727300398390035,6.251758918762336,52.80324415718129,11.213448664330901,64.99957522932564,7.835681612373797
630_img_.png,44.30213723284679,13.803397919903345,51.954367797481595,19.940204570864186,51.26832361855841,15.55185115567397
631_img_.png,51.77456671042105,14.251500293465293,61.61570743443308,23.75004757498713,59.406585059004605,18.007266609374405
632_img_.png,74.07045527450299,21.433556856503756,74.59210414311401,27.531991065057117,73.92387204252834,21.960577681321553
633_img_.png,45.442063811618496,9.552402245407952,55.094549910320154,18.267473834119684,57.79244230916269,13.132076272533588
634_img_.png,44.77078979632267,10.486469721631414,57.36869083604235,16.22712728608192,57.162714450586634,12.476995918592804
635_img_.png,45.2567834310182,11.099534917259692,56.07442343727123,16.489187243831783,49.73387724736947,12.259974760185337
636_img_.png,49.55779209475742,12.556048056894916,56.83032144692175,21.18616838101096,60.177199073947186,15.802994400860003
637_img_.png,52.84077403560204,11.218842980087013,59.26887651104844,20.403221756784518,63.36911469037283,14.705460948388335
638_img_.png,43.240502478962426,6.441448406884101,52.36190220576556,11.292492671962354,53.45709281490508,7.609272383808139
639_img_.png,52.487271205363285,14.34444564545501,63.47012972058946,22.507978508092013,58.445395973610204,16.561643973356432
63_img_.png,75.05910588947819,15.818649091174187,76.6164860484622,24.505843491130342,73.86924438922978,17.83329802047277
640_img_.png,52.812653996343286,10.123362047418862,53.73921036407448,14.23573554941594,58.38907254513493,10.853589967291654
641_img_.png,40.357147614119135,6.83501999617427,52.914049049647204,12.789522366889898,46.90060337808237,8.361359814380592
642_img_.png,42.6475436673273,11.27628811611938,54.138693370505585,18.38424893796726,57.97035534252706,14.402059171221271
645_img_.png,68.68134211349312,11.6342734563014,71.28873388308398,19.15562102757623,70.6168293455225,13.736621752683591
646_img_.png,71.49024971485974,14.529742402569989,72.38625575487225,21.219391596977662,70.60309960144568,16.195784169555594
647_img_.png,71.18726862559417,19.691164412069572,72.49593514171204,23.862698682456127,70.374113220462,20.210347479454008
